,latitude,longitude,timestamp,value,measurement,retrieved_at
1445,52.1,5.1,2025-07-19T20:00:00Z,88.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1446,52.1,5.1,2025-07-19T21:00:00Z,94.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1447,52.1,5.1,2025-07-19T22:00:00Z,93.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1448,52.1,5.1,2025-07-19T23:00:00Z,95.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1449,52.1,5.1,2025-07-20T00:00:00Z,95.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1450,52.1,5.3,2025-07-19T00:00:00Z,86.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1451,52.1,5.3,2025-07-19T01:00:00Z,89.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1452,52.1,5.3,2025-07-19T02:00:00Z,90.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1453,52.1,5.3,2025-07-19T03:00:00Z,91.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1454,52.1,5.3,2025-07-19T04:00:00Z,92.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1455,52.1,5.3,2025-07-19T05:00:00Z,88.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1456,52.1,5.3,2025-07-19T06:00:00Z,84.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1457,52.1,5.3,2025-07-19T07:00:00Z,77.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1458,52.1,5.3,2025-07-19T08:00:00Z,70.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1459,52.1,5.3,2025-07-19T09:00:00Z,63.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1460,52.1,5.3,2025-07-19T10:00:00Z,56.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1461,52.1,5.3,2025-07-19T11:00:00Z,52.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1462,52.1,5.3,2025-07-19T12:00:00Z,49.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1463,52.1,5.3,2025-07-19T13:00:00Z,44.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1464,52.1,5.3,2025-07-19T14:00:00Z,44.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1465,52.1,5.3,2025-07-19T15:00:00Z,44.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1466,52.1,5.3,2025-07-19T16:00:00Z,44.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1467,52.1,5.3,2025-07-19T17:00:00Z,49.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1468,52.1,5.3,2025-07-19T18:00:00Z,58.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1469,52.1,5.3,2025-07-19T19:00:00Z,79.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1470,52.1,5.3,2025-07-19T20:00:00Z,95.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1471,52.1,5.3,2025-07-19T21:00:00Z,97.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1472,52.1,5.3,2025-07-19T22:00:00Z,97.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1473,52.1,5.3,2025-07-19T23:00:00Z,95.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1474,52.1,5.3,2025-07-20T00:00:00Z,96.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1475,52.1,5.5,2025-07-19T00:00:00Z,87.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1476,52.1,5.5,2025-07-19T01:00:00Z,89.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1477,52.1,5.5,2025-07-19T02:00:00Z,91.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1478,52.1,5.5,2025-07-19T03:00:00Z,91.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1479,52.1,5.5,2025-07-19T04:00:00Z,92.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1480,52.1,5.5,2025-07-19T05:00:00Z,88.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1481,52.1,5.5,2025-07-19T06:00:00Z,84.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1482,52.1,5.5,2025-07-19T07:00:00Z,77.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1483,52.1,5.5,2025-07-19T08:00:00Z,70.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1484,52.1,5.5,2025-07-19T09:00:00Z,62.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1485,52.1,5.5,2025-07-19T10:00:00Z,55.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1486,52.1,5.5,2025-07-19T11:00:00Z,50.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1487,52.1,5.5,2025-07-19T12:00:00Z,47.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1488,52.1,5.5,2025-07-19T13:00:00Z,42.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1489,52.1,5.5,2025-07-19T14:00:00Z,42.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1490,52.1,5.5,2025-07-19T15:00:00Z,40.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1491,52.1,5.5,2025-07-19T16:00:00Z,42.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1492,52.1,5.5,2025-07-19T17:00:00Z,46.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1493,52.1,5.5,2025-07-19T18:00:00Z,54.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1494,52.1,5.5,2025-07-19T19:00:00Z,73.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1495,52.1,5.5,2025-07-19T20:00:00Z,82.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1496,52.1,5.5,2025-07-19T21:00:00Z,92.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1497,52.1,5.5,2025-07-19T22:00:00Z,94.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1498,52.1,5.5,2025-07-19T23:00:00Z,93.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1499,52.1,5.5,2025-07-20T00:00:00Z,95.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1500,52.3,4.5,2025-07-19T00:00:00Z,79.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1501,52.3,4.5,2025-07-19T01:00:00Z,84.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1502,52.3,4.5,2025-07-19T02:00:00Z,88.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1503,52.3,4.5,2025-07-19T03:00:00Z,90.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1504,52.3,4.5,2025-07-19T04:00:00Z,89.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1505,52.3,4.5,2025-07-19T05:00:00Z,88.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1506,52.3,4.5,2025-07-19T06:00:00Z,84.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1507,52.3,4.5,2025-07-19T07:00:00Z,79.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1508,52.3,4.5,2025-07-19T08:00:00Z,74.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1509,52.3,4.5,2025-07-19T09:00:00Z,70.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1510,52.3,4.5,2025-07-19T10:00:00Z,67.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1511,52.3,4.5,2025-07-19T11:00:00Z,60.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1512,52.3,4.5,2025-07-19T12:00:00Z,52.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1513,52.3,4.5,2025-07-19T13:00:00Z,45.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1514,52.3,4.5,2025-07-19T14:00:00Z,47.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1515,52.3,4.5,2025-07-19T15:00:00Z,50.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1516,52.3,4.5,2025-07-19T16:00:00Z,51.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1517,52.3,4.5,2025-07-19T17:00:00Z,54.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1518,52.3,4.5,2025-07-19T18:00:00Z,60.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1519,52.3,4.5,2025-07-19T19:00:00Z,67.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1520,52.3,4.5,2025-07-19T20:00:00Z,73.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1521,52.3,4.5,2025-07-19T21:00:00Z,79.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1522,52.3,4.5,2025-07-19T22:00:00Z,81.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1523,52.3,4.5,2025-07-19T23:00:00Z,84.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1524,52.3,4.5,2025-07-20T00:00:00Z,85.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1525,52.3,4.7,2025-07-19T00:00:00Z,82.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1526,52.3,4.7,2025-07-19T01:00:00Z,86.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1527,52.3,4.7,2025-07-19T02:00:00Z,89.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1528,52.3,4.7,2025-07-19T03:00:00Z,90.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1529,52.3,4.7,2025-07-19T04:00:00Z,91.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1530,52.3,4.7,2025-07-19T05:00:00Z,88.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1531,52.3,4.7,2025-07-19T06:00:00Z,85.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1532,52.3,4.7,2025-07-19T07:00:00Z,78.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1533,52.3,4.7,2025-07-19T08:00:00Z,73.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1534,52.3,4.7,2025-07-19T09:00:00Z,69.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1535,52.3,4.7,2025-07-19T10:00:00Z,64.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1536,52.3,4.7,2025-07-19T11:00:00Z,57.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1537,52.3,4.7,2025-07-19T12:00:00Z,47.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1538,52.3,4.7,2025-07-19T13:00:00Z,40.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1539,52.3,4.7,2025-07-19T14:00:00Z,42.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1540,52.3,4.7,2025-07-19T15:00:00Z,47.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1541,52.3,4.7,2025-07-19T16:00:00Z,48.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1542,52.3,4.7,2025-07-19T17:00:00Z,50.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1543,52.3,4.7,2025-07-19T18:00:00Z,58.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1544,52.3,4.7,2025-07-19T19:00:00Z,69.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1545,52.3,4.7,2025-07-19T20:00:00Z,75.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1546,52.3,4.7,2025-07-19T21:00:00Z,79.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1547,52.3,4.7,2025-07-19T22:00:00Z,82.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1548,52.3,4.7,2025-07-19T23:00:00Z,84.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1549,52.3,4.7,2025-07-20T00:00:00Z,86.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1550,52.3,4.9,2025-07-19T00:00:00Z,86.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1551,52.3,4.9,2025-07-19T01:00:00Z,88.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1552,52.3,4.9,2025-07-19T02:00:00Z,90.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1553,52.3,4.9,2025-07-19T03:00:00Z,91.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1554,52.3,4.9,2025-07-19T04:00:00Z,92.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1555,52.3,4.9,2025-07-19T05:00:00Z,89.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1556,52.3,4.9,2025-07-19T06:00:00Z,87.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1557,52.3,4.9,2025-07-19T07:00:00Z,81.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1558,52.3,4.9,2025-07-19T08:00:00Z,76.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1559,52.3,4.9,2025-07-19T09:00:00Z,72.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1560,52.3,4.9,2025-07-19T10:00:00Z,65.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1561,52.3,4.9,2025-07-19T11:00:00Z,58.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1562,52.3,4.9,2025-07-19T12:00:00Z,50.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1563,52.3,4.9,2025-07-19T13:00:00Z,43.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1564,52.3,4.9,2025-07-19T14:00:00Z,44.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1565,52.3,4.9,2025-07-19T15:00:00Z,51.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1566,52.3,4.9,2025-07-19T16:00:00Z,50.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1567,52.3,4.9,2025-07-19T17:00:00Z,53.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1568,52.3,4.9,2025-07-19T18:00:00Z,63.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1569,52.3,4.9,2025-07-19T19:00:00Z,76.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1570,52.3,4.9,2025-07-19T20:00:00Z,81.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1571,52.3,4.9,2025-07-19T21:00:00Z,89.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1572,52.3,4.9,2025-07-19T22:00:00Z,92.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1573,52.3,4.9,2025-07-19T23:00:00Z,92.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1574,52.3,4.9,2025-07-20T00:00:00Z,91.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1575,52.3,5.1,2025-07-19T00:00:00Z,88.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1576,52.3,5.1,2025-07-19T01:00:00Z,90.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1577,52.3,5.1,2025-07-19T02:00:00Z,91.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1578,52.3,5.1,2025-07-19T03:00:00Z,92.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1579,52.3,5.1,2025-07-19T04:00:00Z,92.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1580,52.3,5.1,2025-07-19T05:00:00Z,89.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1581,52.3,5.1,2025-07-19T06:00:00Z,87.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1582,52.3,5.1,2025-07-19T07:00:00Z,81.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1583,52.3,5.1,2025-07-19T08:00:00Z,76.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1584,52.3,5.1,2025-07-19T09:00:00Z,70.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1585,52.3,5.1,2025-07-19T10:00:00Z,63.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1586,52.3,5.1,2025-07-19T11:00:00Z,55.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1587,52.3,5.1,2025-07-19T12:00:00Z,48.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1588,52.3,5.1,2025-07-19T13:00:00Z,42.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1589,52.3,5.1,2025-07-19T14:00:00Z,43.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1590,52.3,5.1,2025-07-19T15:00:00Z,48.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1591,52.3,5.1,2025-07-19T16:00:00Z,49.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1592,52.3,5.1,2025-07-19T17:00:00Z,52.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1593,52.3,5.1,2025-07-19T18:00:00Z,60.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1594,52.3,5.1,2025-07-19T19:00:00Z,77.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1595,52.3,5.1,2025-07-19T20:00:00Z,90.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1596,52.3,5.1,2025-07-19T21:00:00Z,95.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1597,52.3,5.1,2025-07-19T22:00:00Z,94.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1598,52.3,5.1,2025-07-19T23:00:00Z,95.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1599,52.3,5.1,2025-07-20T00:00:00Z,96.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1600,52.3,5.3,2025-07-19T00:00:00Z,90.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1601,52.3,5.3,2025-07-19T01:00:00Z,91.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1602,52.3,5.3,2025-07-19T02:00:00Z,92.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1603,52.3,5.3,2025-07-19T03:00:00Z,93.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1604,52.3,5.3,2025-07-19T04:00:00Z,93.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1605,52.3,5.3,2025-07-19T05:00:00Z,90.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1606,52.3,5.3,2025-07-19T06:00:00Z,87.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1607,52.3,5.3,2025-07-19T07:00:00Z,81.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1608,52.3,5.3,2025-07-19T08:00:00Z,76.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1609,52.3,5.3,2025-07-19T09:00:00Z,69.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1610,52.3,5.3,2025-07-19T10:00:00Z,61.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1611,52.3,5.3,2025-07-19T11:00:00Z,54.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1612,52.3,5.3,2025-07-19T12:00:00Z,47.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1613,52.3,5.3,2025-07-19T13:00:00Z,42.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1614,52.3,5.3,2025-07-19T14:00:00Z,43.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1615,52.3,5.3,2025-07-19T15:00:00Z,45.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1616,52.3,5.3,2025-07-19T16:00:00Z,47.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1617,52.3,5.3,2025-07-19T17:00:00Z,49.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1618,52.3,5.3,2025-07-19T18:00:00Z,53.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1619,52.3,5.3,2025-07-19T19:00:00Z,71.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1620,52.3,5.3,2025-07-19T20:00:00Z,87.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1621,52.3,5.3,2025-07-19T21:00:00Z,94.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1622,52.3,5.3,2025-07-19T22:00:00Z,95.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1623,52.3,5.3,2025-07-19T23:00:00Z,95.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1624,52.3,5.3,2025-07-20T00:00:00Z,96.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1625,52.3,5.5,2025-07-19T00:00:00Z,90.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1626,52.3,5.5,2025-07-19T01:00:00Z,92.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1627,52.3,5.5,2025-07-19T02:00:00Z,93.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1628,52.3,5.5,2025-07-19T03:00:00Z,94.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1629,52.3,5.5,2025-07-19T04:00:00Z,94.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1630,52.3,5.5,2025-07-19T05:00:00Z,91.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1631,52.3,5.5,2025-07-19T06:00:00Z,87.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1632,52.3,5.5,2025-07-19T07:00:00Z,82.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1633,52.3,5.5,2025-07-19T08:00:00Z,75.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1634,52.3,5.5,2025-07-19T09:00:00Z,69.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1635,52.3,5.5,2025-07-19T10:00:00Z,61.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1636,52.3,5.5,2025-07-19T11:00:00Z,55.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1637,52.3,5.5,2025-07-19T12:00:00Z,49.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1638,52.3,5.5,2025-07-19T13:00:00Z,45.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1639,52.3,5.5,2025-07-19T14:00:00Z,45.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1640,52.3,5.5,2025-07-19T15:00:00Z,47.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1641,52.3,5.5,2025-07-19T16:00:00Z,50.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1642,52.3,5.5,2025-07-19T17:00:00Z,52.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1643,52.3,5.5,2025-07-19T18:00:00Z,53.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1644,52.3,5.5,2025-07-19T19:00:00Z,68.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1645,52.3,5.5,2025-07-19T20:00:00Z,81.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1646,52.3,5.5,2025-07-19T21:00:00Z,88.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1647,52.3,5.5,2025-07-19T22:00:00Z,93.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1648,52.3,5.5,2025-07-19T23:00:00Z,96.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1649,52.3,5.5,2025-07-20T00:00:00Z,96.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1650,52.5,4.5,2025-07-19T00:00:00Z,79.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1651,52.5,4.5,2025-07-19T01:00:00Z,83.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1652,52.5,4.5,2025-07-19T02:00:00Z,87.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1653,52.5,4.5,2025-07-19T03:00:00Z,89.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1654,52.5,4.5,2025-07-19T04:00:00Z,90.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1655,52.5,4.5,2025-07-19T05:00:00Z,89.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1656,52.5,4.5,2025-07-19T06:00:00Z,88.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1657,52.5,4.5,2025-07-19T07:00:00Z,86.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1658,52.5,4.5,2025-07-19T08:00:00Z,82.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1659,52.5,4.5,2025-07-19T09:00:00Z,80.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1660,52.5,4.5,2025-07-19T10:00:00Z,77.6,relative_humidity_2m:p,2025-07-20T16:38:17Z
1661,52.5,4.5,2025-07-19T11:00:00Z,74.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1662,52.5,4.5,2025-07-19T12:00:00Z,72.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1663,52.5,4.5,2025-07-19T13:00:00Z,64.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1664,52.5,4.5,2025-07-19T14:00:00Z,59.1,relative_humidity_2m:p,2025-07-20T16:38:17Z
1665,52.5,4.5,2025-07-19T15:00:00Z,56.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1666,52.5,4.5,2025-07-19T16:00:00Z,59.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1667,52.5,4.5,2025-07-19T17:00:00Z,60.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1668,52.5,4.5,2025-07-19T18:00:00Z,65.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1669,52.5,4.5,2025-07-19T19:00:00Z,71.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1670,52.5,4.5,2025-07-19T20:00:00Z,77.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1671,52.5,4.5,2025-07-19T21:00:00Z,81.8,relative_humidity_2m:p,2025-07-20T16:38:17Z
1672,52.5,4.5,2025-07-19T22:00:00Z,86.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1673,52.5,4.5,2025-07-19T23:00:00Z,88.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1674,52.5,4.5,2025-07-20T00:00:00Z,89.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1675,52.5,4.7,2025-07-19T00:00:00Z,83.4,relative_humidity_2m:p,2025-07-20T16:38:17Z
1676,52.5,4.7,2025-07-19T01:00:00Z,88.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1677,52.5,4.7,2025-07-19T02:00:00Z,91.0,relative_humidity_2m:p,2025-07-20T16:38:17Z
1678,52.5,4.7,2025-07-19T03:00:00Z,92.2,relative_humidity_2m:p,2025-07-20T16:38:17Z
1679,52.5,4.7,2025-07-19T04:00:00Z,92.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1680,52.5,4.7,2025-07-19T05:00:00Z,90.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1681,52.5,4.7,2025-07-19T06:00:00Z,86.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
1682,52.5,4.7,2025-07-19T07:00:00Z,82.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1683,52.5,4.7,2025-07-19T08:00:00Z,75.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1684,52.5,4.7,2025-07-19T09:00:00Z,70.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1685,52.5,4.7,2025-07-19T10:00:00Z,65.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1686,52.5,4.7,2025-07-19T11:00:00Z,62.9,relative_humidity_2m:p,2025-07-20T16:38:17Z
1687,52.5,4.7,2025-07-19T12:00:00Z,58.3,relative_humidity_2m:p,2025-07-20T16:38:17Z
1688,52.5,4.7,2025-07-19T13:00:00Z,47.5,relative_humidity_2m:p,2025-07-20T16:38:17Z
1689,52.5,4.7,2025-07-19T14:00:00Z,41.7,relative_humidity_2m:p,2025-07-20T16:38:17Z
